PROLIFIC_ID,TrialNumber,Partner,Condition,Photos,Feedback,sharenextphoto_key.rt,choice_keys.keys,playlottery,choice_keys.rt,resumeafterlottery_keys.rt,salience_rating,stress_level
61006614d4c56450afce3a6b,117,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_13.jpeg,liked,3.1592,,,,,NAN,NAN
61006614d4c56450afce3a6b,118,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_7.jpeg,did not like,1.437,,,,,NAN,NAN
61006614d4c56450afce3a6b,119,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_14.jpeg,liked,3.0843,,,,,NAN,NAN
61006614d4c56450afce3a6b,,,,,,,s,1,1.5926,2.4512,,
61006614d4c56450afce3a6b,120,Alex,Acc,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_17.jpeg,liked,,,,,,3,3
61006614d4c56450afce3a6b,121,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_24.jpeg,did not like,1.3857,,,,,NAN,NAN
61006614d4c56450afce3a6b,122,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_8.jpeg,did not like,1.0878,,,,,NAN,NAN
61006614d4c56450afce3a6b,123,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_27.jpeg,did not like,2.6436,,,,,NAN,NAN
61006614d4c56450afce3a6b,124,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_11.jpeg,did not like,2.1086,,,,,NAN,NAN
61006614d4c56450afce3a6b,,,,,,,s,1,3.1215,1.5775,,
61006614d4c56450afce3a6b,125,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_16.jpeg,liked,,,,,,NAN,NAN
61006614d4c56450afce3a6b,126,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_18.jpeg,did not like,0.8276,,,,,NAN,NAN
61006614d4c56450afce3a6b,127,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_25.jpeg,liked,3.5896,,,,,NAN,NAN
61006614d4c56450afce3a6b,128,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_9.jpeg,did not like,3.3019,,,,,NAN,NAN
61006614d4c56450afce3a6b,129,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_22.jpeg,liked,2.1437,,,,,NAN,NAN
61006614d4c56450afce3a6b,,,,,,,s,1,1.1517,1.3094,,
61006614d4c56450afce3a6b,130,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_30.jpeg,liked,,,,,,NAN,NAN
61006614d4c56450afce3a6b,131,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_12.jpeg,did not like,0.6654,,,,,NAN,NAN
61006614d4c56450afce3a6b,132,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_3.jpeg,did not like,3.1204,,,,,NAN,NAN
61006614d4c56450afce3a6b,133,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_2.jpeg,liked,2.1147,,,,,NAN,NAN
61006614d4c56450afce3a6b,134,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_5.jpeg,did not like,10.8157,,,,,NAN,NAN
61006614d4c56450afce3a6b,,,,,,,s,1,1.2869,7.6439,,
61006614d4c56450afce3a6b,135,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_7.jpeg,liked,,,,,,NAN,NAN
61006614d4c56450afce3a6b,136,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_10.jpeg,did not like,3.47,,,,,NAN,NAN
61006614d4c56450afce3a6b,137,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_29.jpeg,did not like,3.1157,,,,,NAN,NAN
61006614d4c56450afce3a6b,138,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_20.jpeg,did not like,7.9024,,,,,NAN,NAN
61006614d4c56450afce3a6b,139,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_4.jpeg,did not like,1.6347,,,,,NAN,NAN
61006614d4c56450afce3a6b,,,,,,,s,1,0.9501,2.5746,,
61006614d4c56450afce3a6b,140,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_19.jpeg,did not like,,,,,,NAN,NAN
61006614d4c56450afce3a6b,141,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_26.jpeg,did not like,3.2312,,,,,NAN,NAN
61006614d4c56450afce3a6b,142,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_6.jpeg,liked,0.8589,,,,,NAN,NAN
61006614d4c56450afce3a6b,143,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_17.jpeg,did not like,0.9621,,,,,NAN,NAN
61006614d4c56450afce3a6b,144,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_15.jpeg,did not like,1.5171,,,,,NAN,NAN
61006614d4c56450afce3a6b,,,,,,,s,1,1.6442,1.3958,,
61006614d4c56450afce3a6b,145,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_13.jpeg,did not like,,,,,,NAN,NAN
61006614d4c56450afce3a6b,146,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_1.jpeg,did not like,1.1996,,,,,NAN,NAN
61006614d4c56450afce3a6b,147,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_21.jpeg,did not like,1.8738,,,,,NAN,NAN
61006614d4c56450afce3a6b,148,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_28.jpeg,did not like,0.9363,,,,,NAN,NAN
61006614d4c56450afce3a6b,149,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_23.jpeg,liked,5.2354,,,,,NAN,NAN
61006614d4c56450afce3a6b,,,,,,,s,1,2.4252,1.8295,,
61006614d4c56450afce3a6b,150,Sam,Rej,Participant_Images/61006614d4c56450afce3a6b/61006614d4c56450afce3a6b_Images/61006614d4c56450afce3a6b_Image_14.jpeg,liked,,,,,,4,3
61006614d4c56450afce3a6b,,,,,,,,,,,,
5eefc651cb94ad4c4d017b86,1,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_23.jpeg,did not like,1.166,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,2,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_15.jpeg,did not like,0.7,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,3,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_16.jpeg,did not like,0.983,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,4,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_4.jpeg,liked,0.654,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,,999,,2.319,,
5eefc651cb94ad4c4d017b86,5,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_21.jpeg,did not like,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,6,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_30.jpeg,liked,0.549,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,7,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_1.jpeg,liked,0.667,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,8,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_19.jpeg,liked,0.687,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,9,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_26.jpeg,liked,0.633,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,c,0,3.232,0.76,,
5eefc651cb94ad4c4d017b86,10,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_14.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,11,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_24.jpeg,liked,0.484,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,12,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_20.jpeg,liked,0.383,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,13,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_6.jpeg,liked,0.57,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,14,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_12.jpeg,liked,0.535,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,2.863,0.8,,
5eefc651cb94ad4c4d017b86,15,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_10.jpeg,did not like,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,16,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_17.jpeg,liked,0.55,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,17,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_2.jpeg,did not like,0.523,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,18,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_27.jpeg,liked,0.917,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,19,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_7.jpeg,liked,0.569,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,1.541,0.771,,
5eefc651cb94ad4c4d017b86,20,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_5.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,21,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_22.jpeg,liked,0.367,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,22,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_29.jpeg,did not like,0.734,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,23,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_11.jpeg,liked,0.704,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,24,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_9.jpeg,liked,0.537,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,2.089,0.654,,
5eefc651cb94ad4c4d017b86,25,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_8.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,26,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_3.jpeg,did not like,0.787,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,27,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_13.jpeg,liked,0.585,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,28,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_18.jpeg,liked,0.603,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,29,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_28.jpeg,did not like,0.666,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,c,0,1.977,0.955,,
5eefc651cb94ad4c4d017b86,30,Taylor,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_25.jpeg,liked,,,,,,3,3
5eefc651cb94ad4c4d017b86,31,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_6.jpeg,liked,0.707,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,32,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_7.jpeg,did not like,0.607,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,33,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_20.jpeg,liked,3.12,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,34,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_5.jpeg,liked,0.584,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,3.612,3.724,,
5eefc651cb94ad4c4d017b86,35,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_8.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,36,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_19.jpeg,did not like,0.801,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,37,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_14.jpeg,liked,1.101,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,38,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_16.jpeg,liked,0.604,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,39,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_22.jpeg,liked,0.801,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,1.68,0.921,,
5eefc651cb94ad4c4d017b86,40,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_21.jpeg,did not like,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,41,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_18.jpeg,did not like,0.538,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,42,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_10.jpeg,did not like,0.767,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,43,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_26.jpeg,did not like,0.734,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,44,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_30.jpeg,liked,0.783,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,c,0,1.712,0.618,,
5eefc651cb94ad4c4d017b86,45,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_11.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,46,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_1.jpeg,liked,0.553,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,47,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_28.jpeg,did not like,0.738,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,48,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_9.jpeg,liked,0.534,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,49,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_27.jpeg,liked,0.534,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,1.157,0.568,,
5eefc651cb94ad4c4d017b86,50,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_25.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,51,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_3.jpeg,liked,0.786,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,52,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_13.jpeg,liked,0.916,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,53,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_2.jpeg,liked,0.702,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,54,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_24.jpeg,liked,0.687,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,2.025,0.502,,
5eefc651cb94ad4c4d017b86,55,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_15.jpeg,did not like,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,56,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_12.jpeg,liked,0.653,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,57,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_23.jpeg,did not like,0.716,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,58,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_29.jpeg,liked,0.75,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,59,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_17.jpeg,liked,0.534,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,1.99,0.751,,
5eefc651cb94ad4c4d017b86,60,Riley,Acc,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_4.jpeg,liked,,,,,,4,3
5eefc651cb94ad4c4d017b86,61,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_3.jpeg,did not like,0.604,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,62,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_9.jpeg,did not like,0.754,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,63,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_30.jpeg,did not like,0.534,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,64,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_26.jpeg,did not like,0.551,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,1.614,0.386,,
5eefc651cb94ad4c4d017b86,65,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_16.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,66,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_10.jpeg,did not like,0.538,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,67,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_24.jpeg,did not like,0.619,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,68,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_2.jpeg,did not like,0.521,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,69,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_17.jpeg,liked,1.75,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,c,0,1.59,0.517,,
5eefc651cb94ad4c4d017b86,70,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_23.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,71,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_20.jpeg,liked,0.521,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,72,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_21.jpeg,liked,0.75,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,73,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_29.jpeg,did not like,0.568,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,74,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_11.jpeg,liked,2.903,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,,,,,,,s,1,2.028,0.469,,
5eefc651cb94ad4c4d017b86,75,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_4.jpeg,liked,,,,,,NAN,NAN
5eefc651cb94ad4c4d017b86,76,Sam,Neutral,Participant_Images/5eefc651cb94ad4c4d017b86/5eefc651cb94ad4c4d017b86_Images/5eefc651cb94ad4c4d017b86_Image_19.jpeg,did not like,0.768,,,,,NAN,NAN
