PROLIFIC_ID,trialnumber,choice,condition,feedback_words,condition_recode,feedbackvalue,aggregated_value
5a4636c92f91ec0001dcba07,28.0,0.0,Rej,liked,1,-1,1.0
5a4636c92f91ec0001dcba07,29.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,30.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,31.0,0.0,Neutral,liked,0,-1,1.0
5a4636c92f91ec0001dcba07,32.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,33.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,34.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,35.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,36.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,37.0,0.0,Neutral,liked,0,-1,1.0
5a4636c92f91ec0001dcba07,38.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,39.0,0.0,Neutral,liked,0,-1,1.0
5a4636c92f91ec0001dcba07,40.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,41.0,0.0,Neutral,liked,0,-1,-1.0
5a4636c92f91ec0001dcba07,42.0,0.0,Neutral,liked,0,-1,-1.0
5a4636c92f91ec0001dcba07,43.0,0.0,Neutral,liked,0,-1,-1.0
5a4636c92f91ec0001dcba07,44.0,0.0,Neutral,liked,0,-1,-1.0
5a4636c92f91ec0001dcba07,45.0,0.0,Neutral,did not like,0,1,-1.0
5a4636c92f91ec0001dcba07,46.0,0.0,Neutral,liked,0,-1,1.0
5a4636c92f91ec0001dcba07,47.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,48.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,49.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,50.0,0.0,Neutral,liked,0,-1,1.0
5a4636c92f91ec0001dcba07,51.0,0.0,Neutral,did not like,0,1,-1.0
5a4636c92f91ec0001dcba07,52.0,0.0,Neutral,liked,0,-1,-1.0
5a4636c92f91ec0001dcba07,53.0,0.0,Neutral,liked,0,-1,-1.0
5a4636c92f91ec0001dcba07,54.0,0.0,Neutral,liked,0,-1,-1.0
5a4636c92f91ec0001dcba07,55.0,0.0,Neutral,liked,0,-1,-1.0
5a4636c92f91ec0001dcba07,56.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,57.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,58.0,0.0,Neutral,did not like,0,1,1.0
5a4636c92f91ec0001dcba07,59.0,0.0,Neutral,liked,0,-1,1.0
5a4636c92f91ec0001dcba07,60.0,0.0,Neutral,liked,0,-1,1.0
5a4636c92f91ec0001dcba07,61.0,0.0,Rej,liked,1,-1,1.0
5a4636c92f91ec0001dcba07,62.0,0.0,Rej,liked,1,-1,1.0
5a4636c92f91ec0001dcba07,63.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,64.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,65.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,66.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,67.0,0.0,Rej,liked,1,-1,1.0
5a4636c92f91ec0001dcba07,68.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,69.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,70.0,0.0,Rej,liked,1,-1,1.0
5a4636c92f91ec0001dcba07,71.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,72.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,73.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,74.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,75.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,76.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,77.0,0.0,Rej,liked,1,-1,1.0
5a4636c92f91ec0001dcba07,78.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,79.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,80.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,81.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,82.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,83.0,0.0,Rej,liked,1,-1,1.0
5a4636c92f91ec0001dcba07,84.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,85.0,0.0,Rej,did not like,1,1,1.0
5a4636c92f91ec0001dcba07,86.0,0.0,Rej,liked,1,-1,-1.0
5a4636c92f91ec0001dcba07,87.0,0.0,Rej,did not like,1,1,-1.0
5a4636c92f91ec0001dcba07,88.0,0.0,Rej,did not like,1,1,-1.0
5a4636c92f91ec0001dcba07,89.0,0.0,Rej,liked,1,-1,-1.0
5a4636c92f91ec0001dcba07,90.0,0.0,Rej,liked,1,-1,-1.0
5a4636c92f91ec0001dcba07,91.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,92.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,93.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,94.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,95.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,96.0,0.0,Acc,did not like,-1,1,1.0
5a4636c92f91ec0001dcba07,97.0,0.0,Acc,did not like,-1,1,1.0
5a4636c92f91ec0001dcba07,98.0,0.0,Acc,liked,-1,-1,1.0
5a4636c92f91ec0001dcba07,99.0,0.0,Acc,did not like,-1,1,1.0
5a4636c92f91ec0001dcba07,100.0,0.0,Acc,liked,-1,-1,1.0
5a4636c92f91ec0001dcba07,101.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,102.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,103.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,104.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,105.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,106.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,107.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,108.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,109.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,110.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,111.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,112.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,113.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,114.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,115.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,116.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,117.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,118.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,119.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,120.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,121.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,122.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,123.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,124.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,125.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,126.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,127.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,128.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,129.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,130.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,131.0,0.0,Acc,did not like,-1,1,1.0
5a4636c92f91ec0001dcba07,132.0,0.0,Acc,liked,-1,-1,1.0
5a4636c92f91ec0001dcba07,133.0,0.0,Acc,did not like,-1,1,1.0
5a4636c92f91ec0001dcba07,134.0,0.0,Acc,did not like,-1,1,1.0
5a4636c92f91ec0001dcba07,135.0,0.0,Acc,liked,-1,-1,1.0
5a4636c92f91ec0001dcba07,136.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,137.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,138.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,139.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,140.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,141.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,142.0,0.0,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,143.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,144.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,145.0,0.0,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,146.0,,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,147.0,,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,148.0,,Acc,did not like,-1,1,-1.0
5a4636c92f91ec0001dcba07,149.0,,Acc,liked,-1,-1,-1.0
5a4636c92f91ec0001dcba07,150.0,,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,1.0,999.0,Acc,did not like,-1,1,1.0
5ad2c8334d061300011b1985,2.0,999.0,Acc,did not like,-1,1,1.0
5ad2c8334d061300011b1985,3.0,999.0,Acc,liked,-1,-1,1.0
5ad2c8334d061300011b1985,4.0,999.0,Acc,did not like,-1,1,1.0
5ad2c8334d061300011b1985,5.0,999.0,Acc,liked,-1,-1,1.0
5ad2c8334d061300011b1985,6.0,1.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,7.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,8.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,9.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,10.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,11.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,12.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,13.0,1.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,14.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,15.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,16.0,1.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,17.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,18.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,19.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,20.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,21.0,0.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,22.0,0.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,23.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,24.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,25.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,26.0,0.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,27.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,28.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,29.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,30.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,31.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,32.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,33.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,34.0,0.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,35.0,0.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,36.0,0.0,Acc,liked,-1,-1,1.0
5ad2c8334d061300011b1985,37.0,0.0,Acc,did not like,-1,1,1.0
5ad2c8334d061300011b1985,38.0,0.0,Acc,did not like,-1,1,1.0
5ad2c8334d061300011b1985,39.0,0.0,Acc,did not like,-1,1,1.0
5ad2c8334d061300011b1985,40.0,0.0,Acc,did not like,-1,1,1.0
5ad2c8334d061300011b1985,41.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,42.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,43.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,44.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,45.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,46.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,47.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,48.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,49.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,50.0,0.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,51.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,52.0,1.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,53.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,54.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,55.0,1.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,56.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,57.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,58.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,59.0,0.0,Acc,did not like,-1,1,-1.0
5ad2c8334d061300011b1985,60.0,0.0,Acc,liked,-1,-1,-1.0
5ad2c8334d061300011b1985,61.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,62.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,63.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,64.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,65.0,0.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,66.0,0.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,67.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,68.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,69.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,70.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,71.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,72.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,73.0,1.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,74.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,75.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,76.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,77.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,78.0,0.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,79.0,0.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,80.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,81.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,82.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,83.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,84.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,85.0,1.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,86.0,1.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,87.0,1.0,Rej,did not like,1,1,-1.0
5ad2c8334d061300011b1985,88.0,1.0,Rej,did not like,1,1,-1.0
5ad2c8334d061300011b1985,89.0,1.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,90.0,1.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,91.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,92.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,93.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,94.0,0.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,95.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,96.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,97.0,0.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,98.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,99.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,100.0,0.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,101.0,1.0,Rej,did not like,1,1,-1.0
5ad2c8334d061300011b1985,102.0,1.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,103.0,1.0,Rej,did not like,1,1,-1.0
5ad2c8334d061300011b1985,104.0,1.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,105.0,1.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,106.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,107.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,108.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,109.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,110.0,1.0,Rej,liked,1,-1,1.0
5ad2c8334d061300011b1985,111.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,112.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,113.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,114.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,115.0,1.0,Rej,did not like,1,1,1.0
5ad2c8334d061300011b1985,116.0,0.0,Rej,did not like,1,1,-1.0
5ad2c8334d061300011b1985,117.0,0.0,Rej,did not like,1,1,-1.0
5ad2c8334d061300011b1985,118.0,0.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,119.0,0.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,120.0,0.0,Rej,liked,1,-1,-1.0
5ad2c8334d061300011b1985,121.0,1.0,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,122.0,1.0,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,123.0,1.0,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,124.0,1.0,Neutral,liked,0,-1,1.0
5ad2c8334d061300011b1985,125.0,1.0,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,126.0,0.0,Neutral,did not like,0,1,-1.0
5ad2c8334d061300011b1985,127.0,0.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,128.0,0.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,129.0,0.0,Neutral,did not like,0,1,-1.0
5ad2c8334d061300011b1985,130.0,0.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,131.0,1.0,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,132.0,1.0,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,133.0,1.0,Neutral,liked,0,-1,1.0
5ad2c8334d061300011b1985,134.0,1.0,Neutral,liked,0,-1,1.0
5ad2c8334d061300011b1985,135.0,1.0,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,136.0,0.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,137.0,0.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,138.0,0.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,139.0,0.0,Neutral,did not like,0,1,-1.0
5ad2c8334d061300011b1985,140.0,0.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,141.0,1.0,Neutral,did not like,0,1,-1.0
5ad2c8334d061300011b1985,142.0,1.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,143.0,1.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,144.0,1.0,Neutral,liked,0,-1,-1.0
5ad2c8334d061300011b1985,145.0,1.0,Neutral,did not like,0,1,-1.0
5ad2c8334d061300011b1985,146.0,,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,147.0,,Neutral,liked,0,-1,1.0
5ad2c8334d061300011b1985,148.0,,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,149.0,,Neutral,did not like,0,1,1.0
5ad2c8334d061300011b1985,150.0,,Neutral,liked,0,-1,1.0
5adef850eb60400001539109,1.0,999.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,2.0,999.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,3.0,999.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,4.0,999.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,5.0,999.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,6.0,999.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,7.0,999.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,8.0,999.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,9.0,999.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,10.0,999.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,11.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,12.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,13.0,1.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,14.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,15.0,1.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,16.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,17.0,1.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,18.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,19.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,20.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,21.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,22.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,23.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,24.0,1.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,25.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,26.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,27.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,28.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,29.0,1.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,30.0,1.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,31.0,1.0,Neutral,liked,0,-1,1.0
5adef850eb60400001539109,32.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,33.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,34.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,35.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,36.0,1.0,Neutral,did not like,0,1,-1.0
5adef850eb60400001539109,37.0,1.0,Neutral,did not like,0,1,-1.0
5adef850eb60400001539109,38.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,39.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,40.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,41.0,1.0,Neutral,liked,0,-1,1.0
5adef850eb60400001539109,42.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,43.0,1.0,Neutral,liked,0,-1,1.0
5adef850eb60400001539109,44.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,45.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,46.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,47.0,1.0,Neutral,did not like,0,1,-1.0
5adef850eb60400001539109,48.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,49.0,1.0,Neutral,did not like,0,1,-1.0
5adef850eb60400001539109,50.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,51.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,52.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,53.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,54.0,1.0,Neutral,liked,0,-1,1.0
5adef850eb60400001539109,55.0,1.0,Neutral,did not like,0,1,1.0
5adef850eb60400001539109,56.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,57.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,58.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,59.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,60.0,1.0,Neutral,liked,0,-1,-1.0
5adef850eb60400001539109,61.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,62.0,1.0,Acc,did not like,-1,1,-1.0
5adef850eb60400001539109,63.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,64.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,65.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,66.0,1.0,Acc,liked,-1,-1,1.0
5adef850eb60400001539109,67.0,1.0,Acc,liked,-1,-1,1.0
5adef850eb60400001539109,68.0,1.0,Acc,did not like,-1,1,1.0
5adef850eb60400001539109,69.0,1.0,Acc,did not like,-1,1,1.0
5adef850eb60400001539109,70.0,1.0,Acc,did not like,-1,1,1.0
5adef850eb60400001539109,71.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,72.0,1.0,Acc,liked,-1,-1,-1.0
5adef850eb60400001539109,73.0,1.0,Acc,liked,-1,-1,-1.0
